scheduled,scheduledMinutes,lateCount,actual,actualMinutes,group0,group1,group2,date,sickCallout,noShow
1.0,510.0,0.0,1.0,511.0,13245713,13208378,13221141,2024-05-30,,
1.0,600.0,0.0,1.0,601.0,13221151,13208378,13221141,2024-05-30,,
,,0.0,1.0,540.0,13221174,13207018,13221140,2024-05-30,,
1.0,510.0,0.0,1.0,480.0,13214543,16277468,13207004,2024-05-30,,
1.0,420.0,0.0,1.0,430.0,17079057,13208378,13221141,2024-05-30,,
1.0,540.0,0.0,1.0,515.0,16887097,13216749,13207004,2024-05-30,,
1.0,480.0,0.0,1.0,488.0,13214607,13208369,13207004,2024-05-30,,
1.0,480.0,0.0,1.0,517.0,16336114,13208377,13207004,2024-05-30,,
1.0,510.0,0.0,1.0,482.0,18627682,13216738,13207004,2024-05-30,,
1.0,480.0,0.0,1.0,485.0,13221153,13216744,13207004,2024-05-30,,
1.0,510.0,0.0,1.0,480.0,13214529,13208374,13207004,2024-05-30,,
1.0,510.0,0.0,1.0,480.0,13214565,13208368,13207004,2024-05-30,,
1.0,375.0,0.0,1.0,339.0,13217167,13208371,13207004,2024-05-30,,
1.0,390.0,0.0,1.0,392.0,15684597,13208375,13207005,2024-05-30,,
1.0,510.0,0.0,1.0,504.0,18213054,13216732,13207004,2024-05-30,,
1.0,510.0,1.0,1.0,492.0,13221154,13216738,13207005,2024-05-30,,
1.0,435.0,0.0,1.0,428.0,13214591,13208373,13207005,2024-05-30,,
1.0,345.0,0.0,1.0,372.0,17239652,13208376,13207005,2024-05-30,,
1.0,480.0,1.0,1.0,480.0,13221169,13207018,13221139,2024-05-30,,
1.0,480.0,0.0,1.0,503.0,13216822,13208372,13216152,2024-05-30,,
1.0,300.0,0.0,1.0,306.0,13895951,13208369,13207005,2024-05-30,,
1.0,510.0,1.0,1.0,510.0,13221159,13208371,13216152,2024-05-30,,
1.0,480.0,0.0,1.0,442.0,13214540,13208372,13207005,2024-05-30,,
1.0,300.0,0.0,1.0,309.0,17275933,13216739,13207005,2024-05-30,,
1.0,315.0,0.0,1.0,325.0,16350474,16277468,13207005,2024-05-30,,
1.0,450.0,1.0,1.0,434.0,15031358,13208378,13221141,2024-05-30,,
1.0,510.0,0.0,1.0,488.0,15355675,13208370,13216464,2024-05-30,,
1.0,450.0,0.0,1.0,458.0,16731900,13216742,13216464,2024-05-30,,
1.0,420.0,0.0,1.0,425.0,16350634,13208373,13207005,2024-05-30,,
1.0,510.0,0.0,1.0,482.0,13324715,13208372,13207005,2024-05-30,,
1.0,480.0,0.0,1.0,485.0,16753252,13208368,13207005,2024-05-30,,
1.0,360.0,0.0,1.0,360.0,13214546,13208374,13207005,2024-05-30,,
1.0,480.0,0.0,1.0,473.0,13221164,13208370,13207004,2024-05-30,,
1.0,480.0,0.0,1.0,541.0,16086530,13208371,13216464,2024-05-30,,
1.0,360.0,0.0,1.0,367.0,17231604,13208377,13207005,2024-05-30,,
1.0,480.0,0.0,1.0,509.0,18497901,13208376,13207004,2024-05-30,,
1.0,180.0,0.0,1.0,195.0,15938964,13216744,13207005,2024-05-30,,
1.0,510.0,0.0,1.0,472.0,13214542,13208372,13207005,2024-05-30,,
,,0.0,1.0,375.0,15517997,13208373,13207005,2024-05-30,,
1.0,420.0,0.0,1.0,422.0,16021347,16277468,13207005,2024-05-30,,
1.0,315.0,0.0,1.0,307.0,17295834,13208369,13207005,2024-05-30,,
1.0,360.0,0.0,1.0,123.0,13218912,13216739,13207005,2024-05-30,,
1.0,345.0,0.0,1.0,416.0,16086531,13208377,13207005,2024-05-30,,
1.0,285.0,0.0,1.0,299.0,17305159,13216732,13207005,2024-05-30,,
1.0,390.0,0.0,1.0,406.0,15969743,13208375,13207005,2024-05-30,,
1.0,300.0,0.0,1.0,313.0,17295835,13208370,13207005,2024-05-30,,
1.0,375.0,0.0,1.0,365.0,15321891,13216744,13207005,2024-05-30,,
1.0,300.0,0.0,1.0,311.0,17295836,13216742,13207005,2024-05-30,,
1.0,300.0,0.0,1.0,294.0,17231196,13208371,13207005,2024-05-30,,
1.0,270.0,0.0,1.0,270.0,18426061,13216738,13207005,2024-05-30,,
1.0,360.0,0.0,1.0,364.0,18685444,13216749,13207005,2024-05-30,,
1.0,360.0,0.0,1.0,366.0,16918696,13216749,13207005,2024-05-30,,
1.0,315.0,0.0,1.0,315.0,16998329,13208374,13207005,2024-05-30,,
1.0,315.0,0.0,1.0,310.0,18729627,13208368,13207005,2024-05-30,,
1.0,360.0,1.0,1.0,329.0,18772581,13208376,13207005,2024-05-30,,
1.0,300.0,0.0,1.0,323.0,17241657,13208376,13207005,2024-05-30,,
1.0,480.0,,,,16127163,13216739,13207004,2024-05-30,,
1.0,435.0,,,,13989799,13208373,13207005,2024-05-30,,
,,,,,15574884,13208378,13221141,2024-05-30,1.0,
1.0,720.0,1.0,1.0,694.0,13221166,13208378,13207004,2024-05-31,,
1.0,720.0,1.0,1.0,726.0,13221156,13208378,17242351,2024-05-31,,
1.0,510.0,0.0,1.0,491.0,13221162,13208378,13221141,2024-05-31,,
1.0,510.0,0.0,1.0,492.0,13221152,13208378,13221141,2024-05-31,,
1.0,510.0,0.0,1.0,483.0,18729565,13208378,13221141,2024-05-31,,
1.0,510.0,0.0,1.0,480.0,16769089,13208378,13221141,2024-05-31,,
1.0,510.0,1.0,1.0,474.0,16764784,13208378,13221141,2024-05-31,,
1.0,480.0,0.0,1.0,451.0,13214543,16277468,13207004,2024-05-31,,
1.0,420.0,0.0,1.0,420.0,17079057,13208378,13221141,2024-05-31,,
1.0,480.0,1.0,1.0,590.0,13221178,13208369,13221142,2024-05-31,,
1.0,490.0,0.0,1.0,518.0,16127163,13216739,13207004,2024-05-31,,
1.0,510.0,0.0,1.0,509.0,18213054,13216732,13207004,2024-05-31,,
1.0,480.0,0.0,1.0,488.0,13221153,13216744,13207004,2024-05-31,,
1.0,510.0,0.0,1.0,487.0,13214529,13208374,13207004,2024-05-31,,
1.0,510.0,0.0,1.0,479.0,18627682,13216738,13207004,2024-05-31,,
1.0,480.0,0.0,1.0,485.0,16887097,13216749,13207004,2024-05-31,,
1.0,480.0,0.0,1.0,481.0,13214607,13208369,13207004,2024-05-31,,
1.0,510.0,0.0,1.0,653.0,13221159,13208371,13216152,2024-05-31,,
1.0,510.0,0.0,1.0,409.0,13214565,13208368,13207004,2024-05-31,,
1.0,390.0,0.0,1.0,385.0,13214599,13208377,13207005,2024-05-31,,
1.0,480.0,0.0,1.0,524.0,13217167,13208371,13207004,2024-05-31,,
1.0,420.0,0.0,1.0,418.0,15684597,13208375,13207005,2024-05-31,,
1.0,510.0,1.0,1.0,491.0,13221154,13216738,13207005,2024-05-31,,
1.0,495.0,0.0,1.0,492.0,16350634,13208373,13207005,2024-05-31,,
1.0,660.0,0.0,1.0,639.0,15355675,13208370,13216464,2024-05-31,,
1.0,300.0,0.0,1.0,309.0,13895951,13208369,13207005,2024-05-31,,
1.0,480.0,0.0,1.0,482.0,18497901,13208376,13207004,2024-05-31,,
1.0,480.0,0.0,1.0,484.0,13221164,13216742,13207004,2024-05-31,,
1.0,480.0,1.0,1.0,480.0,13221169,13207018,13221139,2024-05-31,,
1.0,510.0,1.0,1.0,435.0,13245713,13208378,13221141,2024-05-31,,
1.0,480.0,1.0,1.0,428.0,13214540,13208372,13207005,2024-05-31,,
1.0,450.0,1.0,1.0,438.0,15031358,13208378,13221141,2024-05-31,,
1.0,330.0,0.0,1.0,346.0,13214546,13208374,13207005,2024-05-31,,
1.0,420.0,0.0,1.0,425.0,15652951,13208373,13207005,2024-05-31,,
1.0,510.0,0.0,1.0,487.0,18673106,13208372,13207005,2024-05-31,,
1.0,480.0,0.0,1.0,457.0,16731900,13216742,13216464,2024-05-31,,
1.0,480.0,0.0,1.0,481.0,16753252,13208368,13207005,2024-05-31,,
,,0.0,1.0,420.0,13221174,13207018,13221140,2024-05-31,,
1.0,360.0,0.0,1.0,361.0,13226975,13216749,13207005,2024-05-31,,
1.0,480.0,0.0,1.0,422.0,16086530,13208371,13216464,2024-05-31,,
1.0,300.0,0.0,1.0,319.0,13214525,13208368,13207005,2024-05-31,,
1.0,510.0,0.0,1.0,489.0,18426061,13208377,13207005,2024-05-31,,
1.0,510.0,0.0,1.0,518.0,16336114,13208377,13207004,2024-05-31,,
1.0,180.0,0.0,1.0,184.0,13214586,13216744,13207005,2024-05-31,,
1.0,300.0,0.0,1.0,306.0,16461815,16277468,13207005,2024-05-31,,
1.0,360.0,0.0,1.0,362.0,15969743,13208375,13207005,2024-05-31,,
1.0,420.0,0.0,1.0,422.0,16202559,13216739,13207005,2024-05-31,,
1.0,510.0,1.0,1.0,486.0,13216822,13208372,13216152,2024-05-31,,
1.0,450.0,0.0,1.0,487.0,13214554,13208376,13207005,2024-05-31,,
1.0,420.0,0.0,1.0,426.0,16021347,16277468,13207005,2024-05-31,,
1.0,315.0,0.0,1.0,303.0,16039356,13208369,13207005,2024-05-31,,
1.0,285.0,0.0,1.0,276.0,18472873,13216732,13207005,2024-05-31,,
1.0,330.0,0.0,1.0,335.0,16999083,13216738,13207005,2024-05-31,,
1.0,255.0,0.0,1.0,255.0,15292691,13208373,13207005,2024-05-31,,
1.0,360.0,0.0,1.0,385.0,15970365,13208375,13207005,2024-05-31,,
1.0,375.0,0.0,1.0,375.0,18448871,13208368,13207005,2024-05-31,,
1.0,375.0,0.0,1.0,358.0,15938964,13216744,13207005,2024-05-31,,
1.0,360.0,0.0,1.0,356.0,13214551,13208374,13207005,2024-05-31,,
1.0,300.0,0.0,1.0,288.0,18341139,13208371,13207005,2024-05-31,,
1.0,360.0,0.0,1.0,365.0,16918696,13216749,13207005,2024-05-31,,
1.0,240.0,0.0,1.0,240.0,17231196,13216739,13207005,2024-05-31,,
1.0,300.0,,,,18729626,13208368,13207005,2024-05-31,,
,,,,,15574884,13208378,13221141,2024-05-31,1.0,
1.0,500.0,0.0,1.0,549.0,16127163,13216739,13207004,2024-06-01,,
1.0,300.0,0.0,1.0,372.0,15684597,13208375,13207005,2024-06-01,,
1.0,390.0,0.0,1.0,390.0,18426061,13216738,13207005,2024-06-01,,
1.0,390.0,1.0,1.0,378.0,13214599,13208377,13207005,2024-06-01,,
1.0,435.0,0.0,1.0,436.0,15652951,13208373,13207005,2024-06-01,,
1.0,360.0,0.0,1.0,365.0,17295834,13208369,13207005,2024-06-01,,
1.0,330.0,0.0,1.0,352.0,13849746,13216732,13207005,2024-06-01,,
1.0,480.0,0.0,1.0,494.0,17241657,13208376,13207005,2024-06-01,,
1.0,480.0,0.0,1.0,485.0,16086530,13208371,13216464,2024-06-01,,
1.0,420.0,0.0,1.0,423.0,13226975,13216749,13207005,2024-06-01,,
1.0,480.0,0.0,1.0,448.0,13214540,13208372,13207005,2024-06-01,,
1.0,405.0,0.0,1.0,410.0,16461815,16277468,13207005,2024-06-01,,
1.0,345.0,0.0,1.0,366.0,16731900,13208370,13216464,2024-06-01,,
1.0,390.0,0.0,1.0,400.0,13214525,13208368,13207005,2024-06-01,,
1.0,330.0,0.0,1.0,331.0,14956086,13216744,13207005,2024-06-01,,
1.0,185.0,0.0,1.0,188.0,16998329,13208374,13207005,2024-06-01,,
1.0,510.0,0.0,1.0,489.0,18673106,13208372,13207005,2024-06-01,,
1.0,420.0,0.0,1.0,414.0,17295836,13216742,13207005,2024-06-01,,
1.0,420.0,1.0,1.0,420.0,13214591,13208373,13207005,2024-06-01,,
1.0,270.0,0.0,1.0,267.0,17231196,13208371,13207005,2024-06-01,,
1.0,360.0,0.0,1.0,359.0,17009319,13208368,13207005,2024-06-01,,
1.0,480.0,0.0,1.0,482.0,13214554,13208376,13207005,2024-06-01,,
1.0,480.0,0.0,1.0,494.0,16999083,13208377,13207005,2024-06-01,,
1.0,360.0,0.0,1.0,361.0,17231604,13208377,13207005,2024-06-01,,
1.0,435.0,0.0,1.0,435.0,13989799,13208373,13207005,2024-06-01,,
1.0,480.0,0.0,1.0,495.0,13214546,13208374,13207005,2024-06-01,,
1.0,420.0,0.0,1.0,435.0,17295835,13208370,13207005,2024-06-01,,
1.0,420.0,0.0,1.0,437.0,17042014,13216742,13207005,2024-06-01,,
1.0,420.0,0.0,1.0,431.0,16202559,13216739,13207005,2024-06-01,,
1.0,525.0,1.0,1.0,543.0,13216822,13208372,13216152,2024-06-01,,
1.0,420.0,0.0,1.0,426.0,16753251,16277468,13207005,2024-06-01,,
1.0,315.0,0.0,1.0,310.0,13895951,13208369,13207005,2024-06-01,,
1.0,390.0,0.0,1.0,444.0,13214550,13208375,13207005,2024-06-01,,
1.0,285.0,0.0,1.0,300.0,17305159,13216732,13207005,2024-06-01,,
1.0,375.0,0.0,1.0,373.0,13214586,13216744,13207005,2024-06-01,,
1.0,420.0,0.0,1.0,483.0,18685444,13216749,13207005,2024-06-01,,
1.0,330.0,0.0,1.0,310.0,13214561,13216738,13207005,2024-06-01,,
1.0,300.0,0.0,1.0,291.0,18341139,13208371,13207005,2024-06-01,,
1.0,315.0,0.0,1.0,312.0,18729627,13208368,13207005,2024-06-01,,
1.0,300.0,0.0,1.0,312.0,18772581,13208376,13207005,2024-06-01,,
1.0,300.0,,,,16042389,13208375,13207005,2024-06-01,,
1.0,45.0,0.0,1.0,69.0,13214546,13208374,13207005,2024-06-02,,
2.0,360.0,0.0,2.0,376.0,13214551,13208374,13207005,2024-06-02,,
1.0,45.0,0.0,1.0,81.0,13214529,13208374,13207004,2024-06-02,,
1.0,45.0,0.0,1.0,68.0,13221177,13208374,13207005,2024-06-02,,
1.0,360.0,0.0,1.0,60.0,18729627,13208368,13207005,2024-06-02,,
1.0,75.0,0.0,1.0,60.0,18448871,13208368,13207005,2024-06-02,,
1.0,75.0,0.0,1.0,77.0,17009319,13208368,13207005,2024-06-02,,
1.0,75.0,0.0,1.0,76.0,13214525,13208368,13207005,2024-06-02,,
1.0,75.0,0.0,1.0,90.0,13214522,13208368,13207005,2024-06-02,,
1.0,495.0,0.0,1.0,603.0,16753252,13208368,13207005,2024-06-02,,
1.0,390.0,0.0,1.0,392.0,15793756,13208375,13207005,2024-06-02,,
1.0,360.0,0.0,1.0,362.0,18426061,13216738,13207005,2024-06-02,,
1.0,390.0,0.0,1.0,390.0,17231604,13208377,13207005,2024-06-02,,
1.0,435.0,0.0,1.0,433.0,15827554,13208373,13207005,2024-06-02,,
1.0,480.0,0.0,1.0,486.0,17241657,13208376,13207005,2024-06-02,,
1.0,420.0,0.0,1.0,452.0,18685444,13216749,13207005,2024-06-02,,
1.0,360.0,0.0,1.0,365.0,16039356,13208369,13207005,2024-06-02,,
1.0,480.0,0.0,1.0,447.0,13214540,13208372,13207005,2024-06-02,,
1.0,330.0,0.0,1.0,342.0,13849746,13216732,13207005,2024-06-02,,
1.0,480.0,0.0,1.0,476.0,16086530,13208371,13216464,2024-06-02,,
1.0,300.0,0.0,1.0,307.0,17275933,13216739,13207005,2024-06-02,,
1.0,345.0,0.0,1.0,347.0,16461815,16277468,13207005,2024-06-02,,
1.0,390.0,0.0,1.0,365.0,15355675,13208370,18548357,2024-06-02,,
1.0,210.0,0.0,1.0,216.0,16021347,13208374,13207005,2024-06-02,,
1.0,390.0,0.0,1.0,391.0,15321891,13216744,13207005,2024-06-02,,
,,0.0,1.0,300.0,13989799,13208373,13207005,2024-06-02,,
1.0,360.0,0.0,1.0,360.0,17295835,13216742,13207005,2024-06-02,,
1.0,390.0,0.0,1.0,402.0,16999085,13208377,13207005,2024-06-02,,
1.0,375.0,0.0,1.0,366.0,15939094,13216744,13207005,2024-06-02,,
1.0,480.0,0.0,1.0,523.0,16336114,13208377,13207004,2024-06-02,,
1.0,435.0,0.0,1.0,462.0,16527552,13208373,13207005,2024-06-02,,
1.0,455.0,0.0,1.0,444.0,13217167,13208371,13207004,2024-06-02,,
1.0,510.0,0.0,1.0,470.0,13214542,13208372,13207005,2024-06-02,,
1.0,270.0,0.0,1.0,275.0,16753251,16277468,13207005,2024-06-02,,
1.0,420.0,0.0,1.0,423.0,16021347,16277468,13207005,2024-06-02,,
1.0,390.0,0.0,1.0,387.0,16999083,13216738,13207005,2024-06-02,,
1.0,315.0,0.0,1.0,303.0,13895951,13208369,13207005,2024-06-02,,
1.0,360.0,0.0,1.0,373.0,17042014,13216742,13207005,2024-06-02,,
1.0,360.0,0.0,1.0,363.0,16202559,13216739,13207005,2024-06-02,,
1.0,390.0,0.0,1.0,419.0,13214550,13208375,13207005,2024-06-02,,
1.0,285.0,1.0,1.0,297.0,17305159,13216732,13207005,2024-06-02,,
1.0,300.0,0.0,1.0,325.0,16415672,13208370,13207005,2024-06-02,,
1.0,420.0,0.0,1.0,421.0,15007455,13216749,13207005,2024-06-02,,
1.0,270.0,0.0,1.0,307.0,17239652,13208376,13207005,2024-06-02,,
1.0,75.0,,,,18729626,13208368,13207005,2024-06-02,,
,,,,,13218912,13208371,13207005,2024-06-02,2.0,
1.0,300.0,,,,15517997,13208373,13207005,2024-06-02,,
1.0,720.0,0.0,1.0,721.0,13221166,13208378,13207004,2024-06-03,,
1.0,720.0,1.0,1.0,595.0,13221156,13208378,17242351,2024-06-03,,
1.0,540.0,0.0,1.0,480.0,13221178,13207018,13221142,2024-06-03,,
1.0,660.0,0.0,1.0,596.0,13221151,13208378,13221141,2024-06-03,,
1.0,570.0,0.0,1.0,552.0,13214588,13207018,13216152,2024-06-03,,
1.0,510.0,0.0,1.0,484.0,13221152,13208378,13221141,2024-06-03,,
1.0,510.0,0.0,1.0,484.0,13221162,13208378,13221141,2024-06-03,,
1.0,510.0,0.0,1.0,484.0,18729565,13208378,13221141,2024-06-03,,
1.0,510.0,0.0,1.0,485.0,13214543,16277468,13207004,2024-06-03,,
1.0,510.0,0.0,1.0,486.0,16764784,13208378,13221141,2024-06-03,,
1.0,510.0,0.0,1.0,480.0,16769089,13208378,13221141,2024-06-03,,
1.0,510.0,0.0,1.0,480.0,17079057,13208378,13221141,2024-06-03,,
,,0.0,1.0,480.0,13221174,13207018,13221140,2024-06-03,,
1.0,480.0,0.0,1.0,148.0,13221155,13208373,13207004,2024-06-03,,
1.0,420.0,0.0,1.0,428.0,16127163,13216739,13207004,2024-06-03,,
1.0,360.0,0.0,1.0,360.0,18213054,13216732,13207004,2024-06-03,,
1.0,480.0,0.0,1.0,484.0,18627682,13216738,13207004,2024-06-03,,
1.0,420.0,0.0,1.0,427.0,13214529,13208374,13207004,2024-06-03,,
1.0,510.0,0.0,1.0,524.0,13221159,13207018,13216152,2024-06-03,,
1.0,510.0,0.0,1.0,479.0,16887097,13216749,13207004,2024-06-03,,
1.0,390.0,0.0,1.0,394.0,15684597,13208375,13207005,2024-06-03,,
1.0,360.0,0.0,1.0,385.0,16086531,13208377,13207005,2024-06-03,,
1.0,480.0,0.0,1.0,478.0,13214607,13208369,13207004,2024-06-03,,
1.0,480.0,0.0,1.0,480.0,13221169,13207018,13221139,2024-06-03,,
1.0,480.0,0.0,1.0,488.0,13217167,13208371,13207004,2024-06-03,,
1.0,510.0,1.0,1.0,442.0,13245713,13208378,13221141,2024-06-03,,
1.0,480.0,0.0,1.0,459.0,13214539,13208372,13207005,2024-06-03,,
1.0,480.0,0.0,1.0,490.0,18497901,13208376,13207004,2024-06-03,,
1.0,480.0,0.0,1.0,543.0,13216822,13208372,13207004,2024-06-03,,
1.0,240.0,0.0,1.0,240.0,18897822,13208378,13221141,2024-06-03,,
1.0,510.0,1.0,1.0,473.0,13214565,13208368,13207004,2024-06-03,,
1.0,450.0,0.0,1.0,461.0,13214522,13208368,13216464,2024-06-03,,
1.0,480.0,1.0,1.0,469.0,13214562,13216738,13207005,2024-06-03,,
1.0,510.0,1.0,1.0,423.0,15031358,13208378,13221141,2024-06-03,,
1.0,210.0,0.0,1.0,283.0,15939094,13216744,13207005,2024-06-03,,
1.0,630.0,0.0,1.0,602.0,15355675,13208370,18548357,2024-06-03,,
1.0,330.0,0.0,1.0,327.0,17295836,13216742,13207005,2024-06-03,,
1.0,420.0,0.0,1.0,423.0,13214591,13208373,13207005,2024-06-03,,
1.0,360.0,0.0,1.0,380.0,13214525,13208368,13207005,2024-06-03,,
1.0,480.0,0.0,1.0,470.0,13214554,13208376,13207005,2024-06-03,,
1.0,480.0,0.0,1.0,492.0,16336114,13208377,13207004,2024-06-03,,
1.0,480.0,0.0,1.0,470.0,16086530,13208371,13216464,2024-06-03,,
1.0,360.0,0.0,1.0,364.0,16918696,13216749,13207005,2024-06-03,,
1.0,420.0,0.0,1.0,401.0,16731900,13216742,13216464,2024-06-03,,
1.0,180.0,0.0,1.0,183.0,13221158,13216744,13207005,2024-06-03,,
1.0,375.0,0.0,1.0,378.0,16527552,13208373,13207005,2024-06-03,,
1.0,480.0,1.0,1.0,442.0,13214542,13208372,13207005,2024-06-03,,
1.0,420.0,0.0,1.0,427.0,16461815,16277468,13207005,2024-06-03,,
1.0,435.0,0.0,1.0,454.0,13214546,13208374,13207005,2024-06-03,,
1.0,375.0,0.0,1.0,401.0,18426030,13216738,13207005,2024-06-03,,
1.0,315.0,0.0,1.0,302.0,16039356,13208369,13207005,2024-06-03,,
1.0,435.0,0.0,1.0,443.0,16753252,13208368,13207005,2024-06-03,,
1.0,360.0,0.0,1.0,365.0,17275933,13216739,13207005,2024-06-03,,
1.0,295.0,0.0,1.0,283.0,18472873,13216732,13207005,2024-06-03,,
1.0,390.0,0.0,1.0,394.0,15969743,13208375,13207005,2024-06-03,,
1.0,330.0,0.0,1.0,314.0,13214561,13208377,13207005,2024-06-03,,
1.0,375.0,0.0,1.0,379.0,13214586,13216744,13207005,2024-06-03,,
1.0,360.0,1.0,1.0,360.0,15007455,13216749,13207005,2024-06-03,,
1.0,270.0,0.0,1.0,316.0,17241657,13208376,13207005,2024-06-03,,
,,,,,13221153,13216744,13207004,2024-06-03,1.0,
1.0,720.0,0.0,1.0,783.0,13221166,13208378,13207004,2024-06-04,,
1.0,240.0,0.0,1.0,303.0,13221169,13207018,13221139,2024-06-04,,
1.0,720.0,1.0,1.0,695.0,13221156,13208378,17242351,2024-06-04,,
1.0,480.0,0.0,1.0,516.0,16336114,13208377,13207004,2024-06-04,,
1.0,660.0,0.0,1.0,662.0,13221151,13208378,13221141,2024-06-04,,
1.0,555.0,0.0,1.0,555.0,13214588,13216744,13216152,2024-06-04,,
1.0,510.0,0.0,1.0,489.0,13221162,13208378,13221141,2024-06-04,,
1.0,510.0,0.0,1.0,486.0,16764784,13208378,13221141,2024-06-04,,
1.0,510.0,0.0,1.0,484.0,18729565,13208378,13221141,2024-06-04,,
1.0,510.0,0.0,1.0,487.0,13221152,13208378,13221141,2024-06-04,,
1.0,510.0,0.0,1.0,481.0,16769089,13208378,13221141,2024-06-04,,
1.0,510.0,0.0,1.0,483.0,13214543,16277468,13207004,2024-06-04,,
1.0,510.0,0.0,1.0,482.0,13245713,13208378,13221141,2024-06-04,,
1.0,510.0,0.0,1.0,480.0,17079057,13208378,13221141,2024-06-04,,
,,0.0,1.0,480.0,13221174,13207018,13221140,2024-06-04,,
1.0,425.0,0.0,1.0,467.0,16127163,13216739,13207004,2024-06-04,,
1.0,510.0,1.0,1.0,464.0,15031358,13208378,13221141,2024-06-04,,
1.0,480.0,0.0,1.0,484.0,13214607,13208369,13207004,2024-06-04,,
1.0,510.0,0.0,1.0,484.0,13221153,13216744,13207004,2024-06-04,,
1.0,480.0,0.0,1.0,491.0,13217167,13208371,13207004,2024-06-04,,
1.0,510.0,0.0,1.0,482.0,16887097,13216749,13207004,2024-06-04,,
1.0,480.0,0.0,1.0,487.0,18627682,13216738,13207004,2024-06-04,,
1.0,510.0,0.0,1.0,510.0,18213054,13216732,13207004,2024-06-04,,
1.0,510.0,0.0,1.0,497.0,13214565,13208368,13207004,2024-06-04,,
1.0,510.0,0.0,1.0,490.0,13214529,13208374,13207004,2024-06-04,,
1.0,450.0,0.0,1.0,454.0,15684597,13208375,13207005,2024-06-04,,
1.0,480.0,0.0,1.0,569.0,13221154,13216738,13207005,2024-06-04,,
1.0,510.0,0.0,1.0,532.0,13221159,13208375,13216152,2024-06-04,,
1.0,435.0,0.0,1.0,439.0,16527552,13208373,13207005,2024-06-04,,
1.0,480.0,0.0,1.0,573.0,13216822,13208372,13207004,2024-06-04,,
1.0,480.0,0.0,1.0,461.0,13214539,13208372,13207005,2024-06-04,,
1.0,570.0,0.0,1.0,569.0,18497901,13208376,13207004,2024-06-04,,
1.0,240.0,0.0,1.0,240.0,18897822,13208378,13221141,2024-06-04,,
1.0,450.0,0.0,1.0,449.0,13214522,13208368,13216464,2024-06-04,,
1.0,480.0,0.0,1.0,459.0,16731900,13216742,13216464,2024-06-04,,
1.0,630.0,0.0,1.0,569.0,15355675,13208370,18548357,2024-06-04,,
1.0,510.0,0.0,1.0,485.0,13324715,13208372,13207005,2024-06-04,,
1.0,420.0,0.0,1.0,420.0,13989799,13208373,13207005,2024-06-04,,
1.0,480.0,0.0,1.0,485.0,13214554,13208376,13207005,2024-06-04,,
1.0,360.0,0.0,1.0,363.0,16415672,13208370,13207005,2024-06-04,,
1.0,300.0,1.0,1.0,192.0,13214525,13208368,13207005,2024-06-04,,
1.0,180.0,0.0,1.0,190.0,15938964,13216744,13207005,2024-06-04,,
1.0,435.0,0.0,1.0,434.0,16350634,13208373,13207005,2024-06-04,,
1.0,510.0,0.0,1.0,461.0,13539262,13208372,13207005,2024-06-04,,
1.0,420.0,0.0,1.0,428.0,16202559,13216739,13207005,2024-06-04,,
1.0,420.0,0.0,1.0,420.0,16999085,13208377,13207005,2024-06-04,,
1.0,420.0,0.0,1.0,425.0,16021347,16277468,13207005,2024-06-04,,
1.0,315.0,0.0,1.0,314.0,13895951,13208369,13207005,2024-06-04,,
1.0,375.0,0.0,1.0,414.0,18426030,13216738,13207005,2024-06-04,,
1.0,435.0,0.0,1.0,433.0,16998329,13208374,13207005,2024-06-04,,
1.0,285.0,0.0,1.0,279.0,18472873,13216732,13207005,2024-06-04,,
1.0,300.0,0.0,1.0,316.0,17295835,13216742,13207005,2024-06-04,,
1.0,420.0,0.0,1.0,423.0,16918696,13216749,13207005,2024-06-04,,
1.0,375.0,0.0,1.0,370.0,13214586,13216744,13207005,2024-06-04,,
1.0,330.0,0.0,1.0,348.0,15970365,13208375,13207005,2024-06-04,,
1.0,285.0,0.0,1.0,288.0,13218912,13208371,13207005,2024-06-04,,
1.0,180.0,0.0,1.0,185.0,17009319,13208368,13207005,2024-06-04,,
1.0,315.0,0.0,1.0,325.0,18448871,13208368,13207005,2024-06-04,,
1.0,270.0,1.0,1.0,271.0,18772581,13208376,13207005,2024-06-04,,
,,,,,13221155,13208373,13207004,2024-06-04,1.0,
1.0,270.0,,,,13221159,13208368,13216152,2024-06-04,,
1.0,720.0,1.0,1.0,646.0,13221166,13208378,13207004,2024-06-05,,
1.0,720.0,1.0,1.0,582.0,13221156,13208378,17242351,2024-06-05,,
1.0,660.0,0.0,1.0,548.0,13221151,13208378,13221141,2024-06-05,,
1.0,500.0,0.0,1.0,505.0,13214588,13216732,13216152,2024-06-05,,
1.0,510.0,0.0,1.0,484.0,18729565,13208378,13221141,2024-06-05,,
1.0,510.0,0.0,1.0,484.0,13221162,13208378,13221141,2024-06-05,,
1.0,510.0,0.0,1.0,484.0,13221152,13208378,13221141,2024-06-05,,
1.0,510.0,0.0,1.0,483.0,13214543,16277468,13207004,2024-06-05,,
1.0,510.0,0.0,1.0,482.0,13245713,13208378,13221141,2024-06-05,,
1.0,510.0,0.0,1.0,480.0,16769089,13208378,13221141,2024-06-05,,
1.0,510.0,0.0,1.0,483.0,17079057,13208378,13221141,2024-06-05,,
1.0,510.0,0.0,1.0,420.0,16764784,13208378,13221141,2024-06-05,,
1.0,480.0,0.0,1.0,482.0,13221155,13208373,13207004,2024-06-05,,
